Country,Crop,Year,Area_harvested_ha,Production_tonnes,Yield_kg_per_ha,Rainfall_mm,Temperature_C,Price_USD_per_tonne,Policy_Flag,Transport_Cost_USD,Demand_Supply_Gap
Malawi,"Pepper (Piper spp.), raw",2023,303.0,351.05,1160.0,82.33533628598092,32.31555809578657,470.43,Subsidy,12.29,62.65
Malawi,"Cow peas, dry",2020,117132.0,58412.07,498.7,67.57314155035523,11.11780455507365,471.2,Subsidy,4230.87,8871.48
Malawi,"Cow peas, dry",2021,101331.0,52344.0,516.6,92.74805386189587,31.81065736023039,458.79,Subsidy,4874.13,4584.73
Malawi,"Cow peas, dry",2022,102154.0,52035.0,509.4,4.87248808091273,17.227741494745423,502.66,Subsidy,3943.45,-6583.9
Malawi,"Cow peas, dry",2023,104468.0,51776.04,495.6,82.33533628598092,32.31555809578657,463.79,Subsidy,4904.92,4290.81
Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2020,901.0,785.06,871.6,67.57314155035523,11.11780455507365,474.93,Subsidy,65.6,-24.99
Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2021,903.0,771.39,853.9,92.74805386189587,31.81065736023039,462.16,Subsidy,26.57,77.94
Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2022,907.0,775.69,854.8,4.87248808091273,17.227741494745423,506.11,Subsidy,15.85,42.14
Malawi,"Other stimulant, spice and aromatic crops, n.e.c.",2023,912.0,777.38,852.7,82.33533628598092,32.31555809578657,467.36,Subsidy,66.48,-1.38
Malawi,"Other tropical fruits, n.e.c.",2020,3795.0,16478.8,4342.5,67.57314155035523,11.11780455507365,509.64,Subsidy,315.97,1267.47
Malawi,"Other tropical fruits, n.e.c.",2021,3760.0,16305.06,4336.8,92.74805386189587,31.81065736023039,496.99,Subsidy,1563.22,1154.45
Malawi,"Other tropical fruits, n.e.c.",2022,3768.0,16367.8,4343.3,4.87248808091273,17.227741494745423,541.0,Subsidy,737.4,2033.53
Malawi,"Other tropical fruits, n.e.c.",2023,3774.0,16383.88,4340.9,82.33533628598092,32.31555809578657,502.24,Subsidy,1080.48,-2768.59
Malawi,"Pigeon peas, dry",2020,255796.0,424033.0,1657.7,67.57314155035523,11.11780455507365,482.79,Subsidy,31623.96,-54917.44
Malawi,"Pigeon peas, dry",2021,261955.0,421402.0,1608.7,92.74805386189587,31.81065736023039,469.71,Subsidy,14314.36,71658.71
Malawi,"Pigeon peas, dry",2022,260268.0,428609.0,1646.8,4.87248808091273,17.227741494745423,514.03,Subsidy,7006.29,21331.54
Malawi,"Pigeon peas, dry",2023,256334.0,440857.48,1719.9,82.33533628598092,32.31555809578657,476.03,Subsidy,5835.99,81901.43
Malawi,Tea leaves,2020,20844.0,253800.0,12175.9,67.57314155035523,11.11780455507365,587.97,Subsidy,10045.08,43490.54
Malawi,Tea leaves,2021,19996.0,242500.0,12127.6,92.74805386189587,31.81065736023039,574.9,Subsidy,7359.6,-42254.04
Malawi,Tea leaves,2022,21784.0,266500.0,12233.9,4.87248808091273,17.227741494745423,619.9,Subsidy,8188.56,4851.53
Malawi,Tea leaves,2023,19941.0,246220.87,12347.4,82.33533628598092,32.31555809578657,582.31,Subsidy,8502.57,-29840.12
Malawi,Papayas,2020,5033.0,60706.11,12060.8,67.57314155035523,11.11780455507365,586.82,Subsidy,3588.79,-7748.85
Malawi,Papayas,2021,5044.0,61051.48,12102.7,92.74805386189587,31.81065736023039,574.65,Subsidy,4029.34,11162.63
Malawi,Papayas,2022,4993.0,60436.64,12105.3,4.87248808091273,17.227741494745423,618.62,Subsidy,4163.48,8116.86
Malawi,Papayas,2023,5023.0,60731.41,12089.6,82.33533628598092,32.31555809578657,579.73,Subsidy,1171.61,1901.3
Malawi,Plantains and cooking bananas,2020,37737.0,404243.26,10712.2,67.57314155035523,11.11780455507365,573.34,Subsidy,27129.12,-48371.55
Malawi,Plantains and cooking bananas,2021,36714.0,408894.06,11137.4,92.74805386189587,31.81065736023039,565.0,Subsidy,28380.06,-73097.94
Malawi,Plantains and cooking bananas,2022,36812.0,403217.57,10953.5,4.87248808091273,17.227741494745423,607.1,Subsidy,26851.56,44943.73
Malawi,Plantains and cooking bananas,2023,37087.0,405451.63,10932.4,82.33533628598092,32.31555809578657,568.16,Subsidy,12811.95,-26133.61
Malawi,"Vanilla, raw",2020,77.0,19.92,259.1,67.57314155035523,11.11780455507365,468.8,Subsidy,1.48,3.4
Malawi,"Vanilla, raw",2021,77.0,20.0,259.2,92.74805386189587,31.81065736023039,456.22,Subsidy,1.01,-3.94
Malawi,"Vanilla, raw",2022,77.0,19.97,259.5,4.87248808091273,17.227741494745423,500.16,Subsidy,1.55,-3.85
Malawi,"Vanilla, raw",2023,77.0,19.93,259.7,82.33533628598092,32.31555809578657,461.43,Subsidy,0.97,0.48
Malawi,String beans,2020,850.0,18684.0,21974.2,67.57314155035523,11.11780455507365,685.96,Subsidy,1336.21,386.12
Malawi,String beans,2021,793.0,20222.67,25495.5,92.74805386189587,31.81065736023039,708.58,Subsidy,292.36,2612.94
Malawi,String beans,2022,699.0,17639.89,25239.0,4.87248808091273,17.227741494745423,749.95,Subsidy,1134.65,2868.55
Malawi,String beans,2023,746.0,18848.85,25278.0,82.33533628598092,32.31555809578657,711.61,Subsidy,373.06,-2880.3
Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,145.0,82.54,567.8,67.57314155035523,11.11780455507365,471.89,Subsidy,7.59,-11.86
Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,145.0,82.59,567.7,92.74805386189587,31.81065736023039,459.3,Subsidy,1.9,5.22
Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2022,146.0,83.18,567.8,4.87248808091273,17.227741494745423,503.24,Subsidy,3.92,10.01
Malawi,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2023,146.0,82.77,567.8,82.33533628598092,32.31555809578657,464.51,Subsidy,2.23,10.86
Malawi,Strawberries,2020,119.0,119.75,1009.6,67.57314155035523,11.11780455507365,476.31,Subsidy,9.86,-20.8
Malawi,Strawberries,2021,76.0,95.47,1252.4,92.74805386189587,31.81065736023039,466.15,Subsidy,3.83,18.79
Malawi,Strawberries,2022,105.0,132.15,1257.2,4.87248808091273,17.227741494745423,510.14,Subsidy,11.51,16.41
Malawi,Strawberries,2023,105.0,132.83,1261.9,82.33533628598092,32.31555809578657,471.45,Subsidy,12.1,19.74
Malawi,"Nutmeg, mace, cardamoms, raw",2020,150.0,90.78,605.7,67.57314155035523,11.11780455507365,472.27,Subsidy,5.03,13.07
Malawi,"Nutmeg, mace, cardamoms, raw",2021,149.0,91.25,610.5,92.74805386189587,31.81065736023039,459.73,Subsidy,2.96,13.03
Malawi,"Nutmeg, mace, cardamoms, raw",2022,150.0,91.35,609.6,4.87248808091273,17.227741494745423,503.66,Subsidy,3.27,-7.87
Malawi,"Nutmeg, mace, cardamoms, raw",2023,150.0,91.13,608.6,82.33533628598092,32.31555809578657,464.92,Subsidy,6.27,15.04
Malawi,Tung nuts,2020,4004.0,4596.23,1147.9,67.57314155035523,11.11780455507365,477.69,Subsidy,88.79,807.99
Malawi,Tung nuts,2021,4012.0,4600.8,1146.7,92.74805386189587,31.81065736023039,465.09,Subsidy,322.67,789.0
Malawi,Tung nuts,2022,4036.0,4577.99,1134.2,4.87248808091273,17.227741494745423,508.91,Subsidy,414.22,-621.29
Malawi,Tung nuts,2023,4059.0,4591.67,1131.2,82.33533628598092,32.31555809578657,470.14,Subsidy,315.71,245.16
Mali,Bananas,2020,8412.0,200487.0,23833.5,92.40351155744253,13.9467645133698,692.13,Subsidy,15155.06,17908.85
Mali,Bananas,2021,37835.0,500983.0,13241.3,78.149404082882,24.60522790213858,593.34,Subsidy,32306.28,2053.0
Mali,Bananas,2022,39349.0,524896.0,13339.5,11.848414165515276,23.023725454705737,627.47,Subsidy,13055.36,-91505.11
Mali,Bananas,2023,42322.0,564415.0,13336.2,96.02607053363931,24.023552707017558,585.35,Subsidy,53728.34,29138.72
Mali,"Beans, dry",2020,16339.0,164011.41,10038.3,92.40351155744253,13.9467645133698,554.18,Subsidy,10739.21,7855.28
Mali,"Beans, dry",2021,16665.0,167312.65,10039.9,78.149404082882,24.60522790213858,561.32,Subsidy,10497.27,16459.38
Mali,"Beans, dry",2022,16499.0,165696.61,10042.9,11.848414165515276,23.023725454705737,594.5,Subsidy,14670.49,-17994.38
Mali,"Beans, dry",2023,16333.0,164080.56,10046.0,96.02607053363931,24.023552707017558,552.45,Subsidy,13692.65,12605.89
Mali,"Beer of barley, malted",2020,,19000.0,,92.40351155744253,13.9467645133698,,Subsidy,971.08,2788.47
Mali,"Beer of barley, malted",2021,,19000.0,,78.149404082882,24.60522790213858,,Subsidy,602.99,-86.97
Mali,"Beer of barley, malted",2022,,19000.0,,11.848414165515276,23.023725454705737,,Subsidy,1591.86,3400.69
Mali,Cabbages,2020,4299.0,87990.0,20467.6,92.40351155744253,13.9467645133698,658.47,Subsidy,4203.86,5523.7
Mali,Cabbages,2021,3981.0,77095.0,19365.7,78.149404082882,24.60522790213858,654.58,Subsidy,2954.15,-4400.96
Mali,Cabbages,2022,4059.0,83468.0,20563.7,11.848414165515276,23.023725454705737,699.71,Subsidy,8176.18,-9242.33
Mali,Cabbages,2023,4972.0,94177.0,18941.5,96.02607053363931,24.023552707017558,641.4,Subsidy,5762.42,-17144.12
Mali,Carrots and turnips,2020,909.0,14881.98,16365.9,92.40351155744253,13.9467645133698,617.46,Subsidy,395.09,1516.12
Mali,Carrots and turnips,2021,1208.0,17699.0,14651.5,78.149404082882,24.60522790213858,607.44,Subsidy,1526.88,897.3
Mali,Carrots and turnips,2022,1242.0,23697.0,19079.7,11.848414165515276,23.023725454705737,684.87,Subsidy,905.56,3804.99
Mali,Carrots and turnips,2023,1170.0,18697.0,15980.3,96.02607053363931,24.023552707017558,611.79,Subsidy,1752.34,1575.6
Mali,"Cattle fat, unrendered",2020,,1710.05,,92.40351155744253,13.9467645133698,,Subsidy,102.96,-338.67
Mali,"Cattle fat, unrendered",2021,,1337.7,,78.149404082882,24.60522790213858,,Subsidy,50.2,-206.53
Mali,"Cattle fat, unrendered",2022,,1423.1,,11.848414165515276,23.023725454705737,,Subsidy,59.36,-173.94
Mali,"Cattle fat, unrendered",2023,,1427.16,,96.02607053363931,24.023552707017558,,Subsidy,105.8,236.94
Mali,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,5270.0,4395.35,834.0,92.40351155744253,13.9467645133698,462.14,Subsidy,123.49,-327.4
Mali,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,5129.0,4432.59,864.1,78.149404082882,24.60522790213858,469.57,Subsidy,313.91,-172.34
Mali,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,5131.0,4445.01,866.3,11.848414165515276,23.023725454705737,502.74,Subsidy,163.69,122.99
Mali,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,5132.0,4424.32,862.0,96.02607053363931,24.023552707017558,460.61,Subsidy,209.79,-458.59
Mali,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,10144.0,38891.17,3834.0,92.40351155744253,13.9467645133698,492.14,Subsidy,864.14,1203.04
Mali,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,9242.0,35380.0,3828.2,78.149404082882,24.60522790213858,499.21,Subsidy,2245.25,515.11
Mali,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,8878.0,25140.0,2831.7,11.848414165515276,23.023725454705737,522.39,Subsidy,680.93,2627.75
Mali,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,5687.0,25140.0,4420.6,96.02607053363931,24.023552707017558,496.19,Subsidy,657.81,-3522.58
Mali,"Cotton lint, ginned",2020,,61824.0,,92.40351155744253,13.9467645133698,,Subsidy,5916.91,-5384.28
Mali,"Cotton lint, ginned",2021,,317065.0,,78.149404082882,24.60522790213858,,Subsidy,21626.69,-26953.39
Mali,"Cotton lint, ginned",2022,,163646.0,,11.848414165515276,23.023725454705737,,Subsidy,3320.77,-31732.19
Mali,Cotton seed,2020,,78016.0,,92.40351155744253,13.9467645133698,,Subsidy,1913.52,-13462.8
Mali,Cotton seed,2021,,424649.0,,78.149404082882,24.60522790213858,,Subsidy,27440.64,65905.02
Mali,Cotton seed,2022,,204262.0,,11.848414165515276,23.023725454705737,,Subsidy,18856.39,-27284.78
Mali,Cucumbers and gherkins,2020,6112.0,98750.73,16155.8,92.40351155744253,13.9467645133698,615.36,Subsidy,3504.32,-13505.14
Mali,Cucumbers and gherkins,2021,5351.0,83957.0,15690.0,78.149404082882,24.60522790213858,617.83,Subsidy,4530.4,-6422.28
Mali,Cucumbers and gherkins,2022,6020.0,105876.0,17587.4,11.848414165515276,23.023725454705737,669.95,Subsidy,9432.11,942.52
Mali,Cucumbers and gherkins,2023,7347.0,121242.0,16502.2,96.02607053363931,24.023552707017558,617.01,Subsidy,7550.07,-2535.38
Mali,Dates,2020,77.0,846.5,11026.4,92.40351155744253,13.9467645133698,564.06,Subsidy,33.92,85.83
Mali,Dates,2021,63.0,730.41,11540.5,78.149404082882,24.60522790213858,576.33,Subsidy,50.21,92.1
Mali,Dates,2022,76.0,714.9,9372.2,11.848414165515276,23.023725454705737,587.8,Subsidy,35.9,90.79
Mali,Dates,2023,83.0,751.32,9051.1,96.02607053363931,24.023552707017558,542.5,Subsidy,38.06,119.9
Mali,"Edible offal of cattle, fresh, chilled or frozen",2020,,12112.86,,92.40351155744253,13.9467645133698,,Subsidy,748.08,724.02
Mali,"Edible offal of cattle, fresh, chilled or frozen",2021,,9475.41,,78.149404082882,24.60522790213858,,Subsidy,790.46,-516.93
Mali,"Edible offal of cattle, fresh, chilled or frozen",2022,,10080.33,,11.848414165515276,23.023725454705737,,Subsidy,716.87,-849.12
Mali,"Edible offal of cattle, fresh, chilled or frozen",2023,,10109.05,,96.02607053363931,24.023552707017558,,Subsidy,655.96,-179.81
Mali,"Edible offal of goat, fresh, chilled or frozen",2020,,2431.85,,92.40351155744253,13.9467645133698,,Subsidy,212.18,-251.21
Mali,"Edible offal of goat, fresh, chilled or frozen",2021,,2213.0,,78.149404082882,24.60522790213858,,Subsidy,217.94,224.66
Mali,"Edible offal of goat, fresh, chilled or frozen",2022,,2775.74,,11.848414165515276,23.023725454705737,,Subsidy,264.09,-220.53
Mali,"Edible offal of goat, fresh, chilled or frozen",2023,,1876.26,,96.02607053363931,24.023552707017558,,Subsidy,62.54,-206.43
Mali,"Edible offal of pigs, fresh, chilled or frozen",2020,,42.82,,92.40351155744253,13.9467645133698,,Subsidy,1.09,-6.28
Mali,"Edible offal of pigs, fresh, chilled or frozen",2021,,52.24,,78.149404082882,24.60522790213858,,Subsidy,4.21,-7.38
Mali,"Edible offal of pigs, fresh, chilled or frozen",2022,,57.79,,11.848414165515276,23.023725454705737,,Subsidy,3.09,3.34
Mali,"Edible offal of pigs, fresh, chilled or frozen",2023,,60.03,,96.02607053363931,24.023552707017558,,Subsidy,2.15,-11.16
Mali,"Edible offal of sheep, fresh, chilled or frozen",2020,,1645.2,,92.40351155744253,13.9467645133698,,Subsidy,52.29,-245.19
Mali,"Edible offal of sheep, fresh, chilled or frozen",2021,,1514.55,,78.149404082882,24.60522790213858,,Subsidy,62.48,127.77
Mali,"Edible offal of sheep, fresh, chilled or frozen",2022,,2319.28,,11.848414165515276,23.023725454705737,,Subsidy,190.42,-191.15
Mali,"Edible offal of sheep, fresh, chilled or frozen",2023,,1424.3,,96.02607053363931,24.023552707017558,,Subsidy,90.27,-69.69
Mali,"Edible offals of camels and other camelids, fresh, chilled or frozen",2020,,65.31,,92.40351155744253,13.9467645133698,,Subsidy,3.65,-2.45
Mali,"Edible offals of camels and other camelids, fresh, chilled or frozen",2021,,209.34,,78.149404082882,24.60522790213858,,Subsidy,18.03,-19.86
Mali,"Edible offals of camels and other camelids, fresh, chilled or frozen",2022,,243.73,,11.848414165515276,23.023725454705737,,Subsidy,11.78,3.82
Mali,"Edible offals of camels and other camelids, fresh, chilled or frozen",2023,,100.5,,96.02607053363931,24.023552707017558,,Subsidy,1.85,19.74
Mali,"Edible offals of horses and other equines,  fresh, chilled or frozen",2020,,290.72,,92.40351155744253,13.9467645133698,,Subsidy,7.79,-35.21
Mali,"Edible offals of horses and other equines,  fresh, chilled or frozen",2021,,296.03,,78.149404082882,24.60522790213858,,Subsidy,26.45,-2.11
Mali,"Edible offals of horses and other equines,  fresh, chilled or frozen",2022,,301.45,,11.848414165515276,23.023725454705737,,Subsidy,17.08,59.98
Mali,"Edible offals of horses and other equines,  fresh, chilled or frozen",2023,,306.97,,96.02607053363931,24.023552707017558,,Subsidy,15.73,-14.52
Mali,Eggplants (aubergines),2020,6731.0,99840.55,14832.6,92.40351155744253,13.9467645133698,602.12,Subsidy,1649.41,-12921.05
Mali,Eggplants (aubergines),2021,5266.0,92801.0,17622.7,78.149404082882,24.60522790213858,637.15,Subsidy,6456.85,-3696.33
Mali,Eggplants (aubergines),2022,7059.0,106845.0,15136.0,11.848414165515276,23.023725454705737,645.44,Subsidy,7913.89,11110.39
Mali,Eggplants (aubergines),2023,6641.0,105635.0,15906.5,96.02607053363931,24.023552707017558,611.05,Subsidy,1413.83,-19669.58
Mali,Fat of camels,2020,,26.32,,92.40351155744253,13.9467645133698,,Subsidy,2.23,3.73
Mali,Fat of camels,2021,,84.36,,78.149404082882,24.60522790213858,,Subsidy,2.34,2.75
Mali,Fat of camels,2022,,98.22,,11.848414165515276,23.023725454705737,,Subsidy,7.93,-8.6
Mali,Fat of camels,2023,,40.5,,96.02607053363931,24.023552707017558,,Subsidy,1.89,0.26
Mali,Fat of pigs,2020,,28.0,,92.40351155744253,13.9467645133698,,Subsidy,2.01,5.26
Mali,Fat of pigs,2021,,34.16,,78.149404082882,24.60522790213858,,Subsidy,2.91,6.6
Mali,Fat of pigs,2022,,37.79,,11.848414165515276,23.023725454705737,,Subsidy,1.9,5.86
Mali,Fat of pigs,2023,,39.25,,96.02607053363931,24.023552707017558,,Subsidy,1.59,-7.3
Mali,"Goat fat, unrendered",2020,,382.54,,92.40351155744253,13.9467645133698,,Subsidy,31.79,-4.93
Mali,"Goat fat, unrendered",2021,,348.11,,78.149404082882,24.60522790213858,,Subsidy,31.23,-29.87
Mali,"Goat fat, unrendered",2022,,436.63,,11.848414165515276,23.023725454705737,,Subsidy,13.65,2.82
Mali,"Goat fat, unrendered",2023,,295.14,,96.02607053363931,24.023552707017558,,Subsidy,5.93,-14.62
Mali,Green garlic,2020,994.0,14944.86,15038.9,92.40351155744253,13.9467645133698,604.19,Subsidy,792.81,-1090.4
Mali,Green garlic,2021,1039.0,14940.0,14379.2,78.149404082882,24.60522790213858,604.72,Subsidy,878.07,419.67
Mali,Green garlic,2022,1287.0,18808.0,14613.8,11.848414165515276,23.023725454705737,640.21,Subsidy,631.03,2702.46
Mali,Green garlic,2023,1134.0,16404.0,14465.6,96.02607053363931,24.023552707017558,596.64,Subsidy,424.64,-2265.21
Mali,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2020,,1440.0,,92.40351155744253,13.9467645133698,,Subsidy,27.42,84.99
Mali,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2021,,1704.0,,78.149404082882,24.60522790213858,,Subsidy,44.94,-281.82
Mali,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2022,,4200.0,,11.848414165515276,23.023725454705737,,Subsidy,297.98,-191.61
Mali,Groundnut oil,2020,,24500.0,,92.40351155744253,13.9467645133698,,Subsidy,2420.74,451.89
Mali,Groundnut oil,2021,,28300.0,,78.149404082882,24.60522790213858,,Subsidy,2120.72,-3956.97
Mali,Groundnut oil,2022,,23800.0,,11.848414165515276,23.023725454705737,,Subsidy,2076.4,2783.27
Mali,"Groundnuts, excluding shelled",2020,470000.0,490691.0,1044.0,92.40351155744253,13.9467645133698,464.24,Subsidy,34866.34,-93579.84
Mali,"Groundnuts, excluding shelled",2021,443374.0,345247.0,778.7,78.149404082882,24.60522790213858,468.71,Subsidy,32889.6,37167.82
Mali,"Groundnuts, excluding shelled",2022,478967.0,442679.0,924.2,11.848414165515276,23.023725454705737,503.32,Subsidy,25704.79,50763.3
Mali,"Groundnuts, excluding shelled",2023,494789.0,454736.0,919.1,96.02607053363931,24.023552707017558,461.18,Subsidy,11857.75,86638.33
Mali,"Hen eggs in shell, fresh",2020,,18716.9,48.0,92.40351155744253,13.9467645133698,454.28,Subsidy,849.33,-2800.6
Mali,"Hen eggs in shell, fresh",2021,,19277.99,53.0,78.149404082882,24.60522790213858,461.46,Subsidy,509.57,3516.88
Mali,"Hen eggs in shell, fresh",2022,,26091.0,54.0,11.848414165515276,23.023725454705737,494.62,Subsidy,779.75,-129.78
Mali,"Hen eggs in shell, fresh",2023,,26964.36,53.0,96.02607053363931,24.023552707017558,452.52,Subsidy,2453.12,-3139.07
Mali,"Horse meat, fresh or chilled",2020,,2907.24,,92.40351155744253,13.9467645133698,,Subsidy,166.53,-252.24
Mali,"Horse meat, fresh or chilled",2021,,2960.33,,78.149404082882,24.60522790213858,,Subsidy,122.76,522.03
Mali,"Horse meat, fresh or chilled",2022,,3014.51,,11.848414165515276,23.023725454705737,,Subsidy,218.11,13.15
Mali,"Horse meat, fresh or chilled",2023,,3069.66,,96.02607053363931,24.023552707017558,,Subsidy,85.2,-584.52
Mali,Lemons and limes,2020,3634.0,44841.0,12339.3,92.40351155744253,13.9467645133698,577.19,Subsidy,1803.47,-688.07
Mali,Lemons and limes,2021,4117.0,43477.0,10560.4,78.149404082882,24.60522790213858,566.53,Subsidy,3495.51,-818.68
Mali,Lemons and limes,2022,4446.0,39396.0,8861.0,11.848414165515276,23.023725454705737,582.69,Subsidy,3260.76,6707.0
Mali,Lemons and limes,2023,5367.0,42041.1,7834.0,96.02607053363931,24.023552707017558,530.33,Subsidy,963.19,-3397.9
Mali,Maize (corn),2020,1170148.0,3516865.0,3005.5,92.40351155744253,13.9467645133698,483.85,Subsidy,175782.95,-274304.45
Mali,Maize (corn),2021,1536189.0,3603000.0,2345.4,78.149404082882,24.60522790213858,484.38,Subsidy,339083.37,196273.7
Mali,Maize (corn),2022,1454000.0,3904687.0,2685.5,11.848414165515276,23.023725454705737,520.93,Subsidy,183322.52,14184.73
Mali,Maize (corn),2023,1509160.0,3386941.0,2244.3,96.02607053363931,24.023552707017558,474.43,Subsidy,118874.95,-2769.73
Mali,"Meat of camels, fresh or chilled",2020,,516.65,,92.40351155744253,13.9467645133698,,Subsidy,19.7,94.6
Mali,"Meat of camels, fresh or chilled",2021,,1655.97,,78.149404082882,24.60522790213858,,Subsidy,35.61,-177.84
Mali,"Meat of camels, fresh or chilled",2022,,1927.99,,11.848414165515276,23.023725454705737,,Subsidy,36.9,166.05
Mali,"Meat of camels, fresh or chilled",2023,,795.0,,96.02607053363931,24.023552707017558,,Subsidy,12.65,-54.49
Mali,"Meat of cattle with the bone, fresh or chilled",2020,,71252.13,,92.40351155744253,13.9467645133698,,Subsidy,2523.01,11493.77
Mali,"Meat of cattle with the bone, fresh or chilled",2021,,55737.68,,78.149404082882,24.60522790213858,,Subsidy,1485.32,-65.79
Mali,"Meat of cattle with the bone, fresh or chilled",2022,,59296.03,,11.848414165515276,23.023725454705737,,Subsidy,5296.35,5700.46
Mali,"Meat of cattle with the bone, fresh or chilled",2023,,59465.02,,96.02607053363931,24.023552707017558,,Subsidy,4634.04,-751.94
Mali,"Meat of chickens, fresh or chilled",2020,,54596.59,,92.40351155744253,13.9467645133698,,Subsidy,5428.5,2451.92
Mali,"Meat of chickens, fresh or chilled",2021,,56566.38,,78.149404082882,24.60522790213858,,Subsidy,1194.72,380.49
Mali,"Meat of chickens, fresh or chilled",2022,,58969.07,,11.848414165515276,23.023725454705737,,Subsidy,5203.88,-9293.46
Mali,"Meat of chickens, fresh or chilled",2023,,61467.94,,96.02607053363931,24.023552707017558,,Subsidy,3222.53,-4340.32
Mali,"Meat of goat, fresh or chilled",2020,,13115.6,,92.40351155744253,13.9467645133698,,Subsidy,229.36,-1697.5
Mali,"Meat of goat, fresh or chilled",2021,,11935.28,,78.149404082882,24.60522790213858,,Subsidy,237.59,-475.76
Mali,"Meat of goat, fresh or chilled",2022,,14970.31,,11.848414165515276,23.023725454705737,,Subsidy,1022.06,2118.97
Mali,"Meat of goat, fresh or chilled",2023,,10119.18,,96.02607053363931,24.023552707017558,,Subsidy,645.41,-872.84
Mali,"Meat of pig with the bone, fresh or chilled",2020,,560.0,,92.40351155744253,13.9467645133698,,Subsidy,29.17,-88.72
Mali,"Meat of pig with the bone, fresh or chilled",2021,,683.13,,78.149404082882,24.60522790213858,,Subsidy,48.79,-88.69
Mali,"Meat of pig with the bone, fresh or chilled",2022,,755.7,,11.848414165515276,23.023725454705737,,Subsidy,62.26,-97.45
Mali,"Meat of pig with the bone, fresh or chilled",2023,,785.02,,96.02607053363931,24.023552707017558,,Subsidy,45.82,-99.87
Mali,"Meat of sheep, fresh or chilled",2020,,7802.0,,92.40351155744253,13.9467645133698,,Subsidy,181.01,21.83
Mali,"Meat of sheep, fresh or chilled",2021,,7182.42,,78.149404082882,24.60522790213858,,Subsidy,378.36,-1398.37
Mali,"Meat of sheep, fresh or chilled",2022,,10998.65,,11.848414165515276,23.023725454705737,,Subsidy,655.06,258.06
Mali,"Meat of sheep, fresh or chilled",2023,,6754.4,,96.02607053363931,24.023552707017558,,Subsidy,169.53,1067.05
Mali,Natural honey,2020,,709.4,,92.40351155744253,13.9467645133698,,Subsidy,24.63,59.37
Mali,Natural honey,2021,,429.17,,78.149404082882,24.60522790213858,,Subsidy,17.83,31.22
Mali,Natural honey,2022,,388.66,,11.848414165515276,23.023725454705737,,Subsidy,20.45,73.55
Mali,Natural honey,2023,,734.04,,96.02607053363931,24.023552707017558,,Subsidy,23.7,90.73
Mali,"Onions and shallots, dry (excluding dehydrated)",2020,4040.0,79654.91,19715.0,92.40351155744253,13.9467645133698,650.95,Subsidy,4480.18,-947.9
Mali,"Onions and shallots, dry (excluding dehydrated)",2021,4219.0,82635.21,19585.1,78.149404082882,24.60522790213858,656.78,Subsidy,5901.32,11409.12
Mali,"Onions and shallots, dry (excluding dehydrated)",2022,4327.0,80651.11,18637.1,11.848414165515276,23.023725454705737,680.45,Subsidy,4755.99,13249.51
Mali,"Onions and shallots, dry (excluding dehydrated)",2023,4196.0,80980.41,19300.9,96.02607053363931,24.023552707017558,645.0,Subsidy,4572.48,2614.24
Mali,"Onions and shallots, green",2020,27863.0,696080.0,24982.2,92.40351155744253,13.9467645133698,703.62,Subsidy,58510.57,-134751.66
Mali,"Onions and shallots, green",2021,26979.0,684653.0,25377.3,78.149404082882,24.60522790213858,714.7,Subsidy,48440.47,-106146.29
Mali,"Onions and shallots, green",2022,29580.0,610576.0,20641.5,11.848414165515276,23.023725454705737,700.49,Subsidy,29232.65,7118.14
Mali,"Onions and shallots, green",2023,30360.0,795614.97,26206.0,96.02607053363931,24.023552707017558,714.05,Subsidy,53974.43,-141463.64
Mali,Oranges,2020,26555.0,354636.0,13354.8,92.40351155744253,13.9467645133698,587.35,Subsidy,15924.69,-57142.64
Mali,Oranges,2021,26823.0,385013.0,14353.8,78.149404082882,24.60522790213858,604.46,Subsidy,15859.88,-50269.18
Mali,Oranges,2022,27187.0,402108.0,14790.5,11.848414165515276,23.023725454705737,641.98,Subsidy,21678.04,-56700.01
Mali,Oranges,2023,29740.0,473495.4,15920.9,96.02607053363931,24.023552707017558,611.2,Subsidy,14904.87,-73314.6
