Country,Crop,Year,Area_harvested_ha,Production_tonnes,Yield_kg_per_ha
Angola,"Edible offal of sheep, fresh, chilled or frozen",2022,,639.92,
Angola,"Edible offal of sheep, fresh, chilled or frozen",2023,,650.75,
Angola,Fat of pigs,2020,,7092.07,
Angola,Fat of pigs,2021,,7552.42,
Angola,Fat of pigs,2022,,7922.29,
Angola,Fat of pigs,2023,,8295.89,
Angola,"Goat fat, unrendered",2020,,374.06,
Angola,"Goat fat, unrendered",2021,,374.51,
Angola,"Goat fat, unrendered",2022,,376.23,
Angola,"Goat fat, unrendered",2023,,378.09,
Angola,Green garlic,2020,850.0,11136.0,13101.2
Angola,Green garlic,2021,844.0,11187.0,13262.5
Angola,Green garlic,2022,970.0,13075.0,13476.8
Angola,Green garlic,2023,917.0,12484.44,13608.8
Angola,Groundnut oil,2020,,28676.51,
Angola,Groundnut oil,2021,,30132.64,
Angola,Groundnut oil,2022,,30871.91,
Angola,"Groundnuts, excluding shelled",2020,345322.0,223976.0,648.6
Angola,"Groundnuts, excluding shelled",2021,350824.0,222332.0,633.7
Angola,"Groundnuts, excluding shelled",2022,351479.0,226172.0,643.5
Angola,"Groundnuts, excluding shelled",2023,361101.0,233483.0,646.6
Angola,"Hen eggs in shell, fresh",2020,,76362.35,68.0
Angola,"Hen eggs in shell, fresh",2021,,94633.94,68.0
Angola,"Hen eggs in shell, fresh",2022,,142758.68,68.0
Angola,"Hen eggs in shell, fresh",2023,,146386.0,68.0
Angola,Maize (corn),2020,2703660.0,2972177.0,1099.3
Angola,Maize (corn),2021,2741091.0,2970208.0,1083.6
Angola,Maize (corn),2022,2758105.0,3089902.0,1120.3
Angola,Maize (corn),2023,2796510.0,3214698.0,1149.5
Angola,"Meat of cattle with the bone, fresh or chilled",2020,,103922.52,
Angola,"Meat of cattle with the bone, fresh or chilled",2021,,102841.85,
Angola,"Meat of cattle with the bone, fresh or chilled",2022,,100462.0,
Angola,"Meat of cattle with the bone, fresh or chilled",2023,,105926.0,
Angola,"Meat of chickens, fresh or chilled",2020,,50955.99,
Angola,"Meat of chickens, fresh or chilled",2021,,54112.62,
Angola,"Meat of chickens, fresh or chilled",2022,,57177.38,
Angola,"Meat of chickens, fresh or chilled",2023,,60236.37,
Angola,"Meat of goat, fresh or chilled",2020,,18702.94,
Angola,"Meat of goat, fresh or chilled",2021,,18725.36,
Angola,"Meat of goat, fresh or chilled",2022,,18811.46,
Angola,"Meat of goat, fresh or chilled",2023,,18904.36,
Angola,"Meat of pig with the bone, fresh or chilled",2020,,153341.96,
Angola,"Meat of pig with the bone, fresh or chilled",2021,,163295.5,
Angola,"Meat of pig with the bone, fresh or chilled",2022,,171292.84,
Angola,"Meat of pig with the bone, fresh or chilled",2023,,179370.55,
Angola,"Meat of sheep, fresh or chilled",2020,,4577.11,
Angola,"Meat of sheep, fresh or chilled",2021,,4643.11,
Angola,"Meat of sheep, fresh or chilled",2022,,4720.72,
Angola,"Meat of sheep, fresh or chilled",2023,,4800.59,
Angola,Natural honey,2020,,23465.38,
Angola,Natural honey,2021,,23439.91,
Angola,Natural honey,2022,,23449.42,
Angola,Natural honey,2023,,23458.92,
Angola,"Onions and shallots, green",2020,26712.0,605998.0,22686.5
Angola,"Onions and shallots, green",2021,23869.0,535698.0,22443.2
Angola,"Onions and shallots, green",2022,24852.0,558480.0,22472.0
Angola,"Onions and shallots, green",2023,25597.0,575550.0,22484.7
Angola,"Other citrus fruit, n.e.c.",2020,39187.0,436086.0,11128.3
Angola,"Other citrus fruit, n.e.c.",2021,39654.0,445300.0,11229.6
Angola,"Other citrus fruit, n.e.c.",2022,39804.0,458147.0,11510.1
Angola,"Other citrus fruit, n.e.c.",2023,41296.0,488133.0,11820.5
Angola,"Other fruits, n.e.c.",2020,8524.0,39867.6,4676.9
Angola,"Other fruits, n.e.c.",2021,8512.0,40137.21,4715.2
Angola,"Other fruits, n.e.c.",2022,8543.0,40464.72,4736.3
Angola,"Other fruits, n.e.c.",2023,8574.0,40156.51,4683.4
Angola,"Other vegetables, fresh n.e.c.",2020,60826.0,361279.87,5939.6
Angola,"Other vegetables, fresh n.e.c.",2021,61121.0,360817.09,5903.3
Angola,"Other vegetables, fresh n.e.c.",2022,61250.0,361564.94,5903.1
Angola,"Other vegetables, fresh n.e.c.",2023,61065.0,362312.8,5933.2
Angola,Potatoes,2020,66789.0,480560.0,7195.2
Angola,Potatoes,2021,67644.0,485371.0,7175.4
Angola,Potatoes,2022,68040.0,502204.0,7381.0
Angola,Potatoes,2023,71056.0,501623.0,7059.6
Angola,Raw hides and skins of cattle,2020,,15172.69,
Angola,Raw hides and skins of cattle,2021,,15014.91,
Angola,Raw hides and skins of cattle,2022,,14667.45,
Angola,Raw hides and skins of cattle,2023,,15465.2,
Angola,Raw hides and skins of goats or kids,2020,,1246.86,
Angola,Raw hides and skins of goats or kids,2021,,1248.36,
Angola,Raw hides and skins of goats or kids,2022,,1254.1,
Angola,Raw hides and skins of goats or kids,2023,,1260.29,
Angola,Raw hides and skins of sheep or lambs,2020,,620.45,
Angola,Raw hides and skins of sheep or lambs,2021,,629.4,
Angola,Raw hides and skins of sheep or lambs,2022,,639.92,
Angola,Raw hides and skins of sheep or lambs,2023,,650.75,
Angola,Raw milk of cattle,2020,,219304.59,
Angola,Raw milk of cattle,2021,,219242.7,
Angola,Raw milk of cattle,2022,,220417.02,
Angola,Raw milk of cattle,2023,,221604.28,
Angola,Rice,2020,8539.0,10567.0,1237.5
Angola,Rice,2021,8572.0,10514.0,1226.6
Angola,Rice,2022,8572.0,10563.0,1232.3
Angola,Rice,2023,33983.0,39830.0,1172.1
Angola,"Seed cotton, unginned",2020,4105.0,3400.0,828.3
Angola,"Seed cotton, unginned",2021,4803.0,3400.0,707.9
Angola,"Seed cotton, unginned",2022,5570.0,3400.0,610.5
Angola,"Seed cotton, unginned",2023,3255.0,3400.0,1044.4
Angola,"Sheep fat, unrendered",2020,,122.06,
Angola,"Sheep fat, unrendered",2021,,123.82,
Angola,"Sheep fat, unrendered",2022,,125.89,
Angola,"Sheep fat, unrendered",2023,,128.02,
Angola,Sorghum,2020,153097.0,34991.0,228.6
Angola,Sorghum,2021,151829.0,34447.0,226.9
Angola,Sorghum,2022,152302.0,35551.0,233.4
Angola,Sorghum,2023,138312.0,30000.0,216.9
Angola,Sunflower seed,2020,17106.0,12144.25,709.9
Angola,Sunflower seed,2021,17195.0,12199.91,709.5
Angola,Sunflower seed,2022,17266.0,12258.89,710.0
Angola,Sunflower seed,2023,17342.0,12321.7,710.5
Angola,"Sunflower-seed oil, crude",2020,,3759.93,
Angola,"Sunflower-seed oil, crude",2021,,3787.05,
Angola,"Sunflower-seed oil, crude",2022,,3820.17,
Angola,Tomatoes,2020,57582.0,589664.0,10240.5
Angola,Tomatoes,2021,54753.0,561666.0,10258.3
Angola,Tomatoes,2022,57350.0,587785.0,10249.1
Angola,Tomatoes,2023,74706.0,765787.0,10250.6
Angola,Unmanufactured tobacco,2020,2731.0,2824.05,1034.2
Angola,Unmanufactured tobacco,2021,2714.0,2804.51,1033.4
Angola,Unmanufactured tobacco,2022,2685.0,2779.86,1035.3
Angola,Unmanufactured tobacco,2023,2710.0,2753.46,1016.1
Angola,Wheat,2020,6710.0,4375.0,652.0
Angola,Wheat,2021,10063.0,9368.0,931.0
Angola,Wheat,2022,8697.0,8097.0,931.0
Angola,Wheat,2023,22472.0,20921.0,931.0
Angola,Avocados,2020,4449.0,52488.0,11797.5
Angola,Avocados,2021,4476.0,53271.0,11900.5
Angola,Avocados,2022,4618.0,55119.0,11936.7
Angola,Avocados,2023,4887.0,58231.0,11915.5
Angola,Beeswax,2020,,2318.99,
Angola,Beeswax,2021,,2316.24,
Angola,Beeswax,2022,,2317.16,
Angola,Beeswax,2023,,2318.09,
Angola,"Cashew nuts, in shell",2020,2751.0,2143.58,779.3
Angola,"Cashew nuts, in shell",2021,2702.0,2159.35,799.1
Angola,"Cashew nuts, in shell",2022,2685.0,2164.35,806.1
Angola,"Cashew nuts, in shell",2023,2668.0,2155.76,807.9
Angola,"Cassava, fresh",2020,965264.0,9592870.0,9938.1
Angola,"Cassava, fresh",2021,1016913.0,9866553.0,9702.5
Angola,"Cassava, fresh",2022,1038833.0,10547506.0,10153.2
Angola,"Cassava, fresh",2023,1119071.0,11240420.0,10044.4
Angola,Castor oil seeds,2020,16301.0,4179.23,256.4
Angola,Castor oil seeds,2021,16350.0,4180.51,255.7
Angola,Castor oil seeds,2022,16421.0,4196.3,255.5
Angola,Castor oil seeds,2023,16496.0,4213.27,255.4
Angola,Cocoa beans,2020,2833.0,456.16,161.0
Angola,Cocoa beans,2021,2835.0,458.98,161.9
Angola,Cocoa beans,2022,2835.0,459.57,162.1
Angola,Cocoa beans,2023,2834.0,458.24,161.7
Angola,"Coffee, green",2020,38729.0,13105.14,338.4
Angola,"Coffee, green",2021,31213.0,10304.0,330.1
Angola,"Coffee, green",2022,50327.0,16767.0,333.2
Angola,"Coffee, green",2023,59699.0,20071.0,336.2
Angola,Cottonseed oil,2020,,512.13,
Angola,Cottonseed oil,2021,,363.35,
Angola,Cottonseed oil,2022,,364.25,
Angola,"Game meat, fresh, chilled or frozen",2020,,9433.41,
Angola,"Game meat, fresh, chilled or frozen",2021,,9484.07,
Angola,"Game meat, fresh, chilled or frozen",2022,,9542.55,
Angola,"Game meat, fresh, chilled or frozen",2023,,9601.04,
Angola,"Kenaf, and other textile bast fibres, raw or retted",2020,1207.0,825.99,684.2
Angola,"Kenaf, and other textile bast fibres, raw or retted",2021,1209.0,824.75,682.1
Angola,"Kenaf, and other textile bast fibres, raw or retted",2022,1215.0,824.28,678.3
Angola,"Kenaf, and other textile bast fibres, raw or retted",2023,1221.0,823.82,674.5
Angola,"Mangoes, guavas and mangosteens",2020,22054.0,248036.0,11246.9
Angola,"Mangoes, guavas and mangosteens",2021,23272.0,261244.0,11225.5
Angola,"Mangoes, guavas and mangosteens",2022,23743.0,266890.0,11240.6
Angola,"Mangoes, guavas and mangosteens",2023,25717.0,288559.0,11220.8
Angola,Millet,2020,252708.0,55000.0,217.6
Angola,Millet,2021,160000.0,35000.0,218.8
Angola,Millet,2022,150000.0,35000.0,233.3
Angola,Millet,2023,150000.0,30000.0,200.0
Angola,Molasses,2020,,43000.0,
Angola,Molasses,2021,,37760.0,
Angola,Molasses,2022,,37760.0,
Angola,Oil of palm kernel,2020,,10100.0,
Angola,Oil of palm kernel,2021,,10300.0,
Angola,Oil of palm kernel,2022,,10600.0,
Angola,Oil palm fruit,2020,23200.0,281496.76,12133.4
Angola,Oil palm fruit,2021,23201.0,280736.37,12100.4
Angola,Oil palm fruit,2022,23221.0,281001.81,12101.1
Angola,Oil palm fruit,2023,23242.0,281267.26,12101.8
Angola,Palm kernels,2020,,24630.0,
Angola,Palm kernels,2021,,25494.21,
Angola,Palm kernels,2022,,26358.42,
Angola,Palm oil,2020,,57000.0,
Angola,Palm oil,2021,,59000.0,
Angola,Palm oil,2022,,61000.0,
Angola,Pineapples,2020,36212.0,637630.0,17608.3
Angola,Pineapples,2021,36794.0,663263.0,18026.4
Angola,Pineapples,2022,36946.0,710530.0,19231.6
Angola,Pineapples,2023,38067.0,759158.0,19942.9
Angola,Raw cane or beet sugar (centrifugal only),2020,,115000.0,
Angola,Raw cane or beet sugar (centrifugal only),2021,,118000.0,
Angola,Raw cane or beet sugar (centrifugal only),2022,,118000.0,
Angola,Sesame seed,2020,12456.0,3243.17,260.4
Angola,Sesame seed,2021,12410.0,3222.47,259.7
Angola,Sesame seed,2022,12475.0,3235.32,259.4
Angola,Sesame seed,2023,12539.0,3248.18,259.0
Angola,"Sisal, raw",2020,514.0,545.61,1061.6
Angola,"Sisal, raw",2021,510.0,548.36,1075.4
Angola,"Sisal, raw",2022,508.0,548.98,1079.8
Angola,"Sisal, raw",2023,507.0,549.59,1084.1
Angola,Soya beans,2020,36509.0,37961.0,1039.8
Angola,Soya beans,2021,36437.0,37317.0,1024.2
Angola,Soya beans,2022,36263.0,37374.0,1030.6
Angola,Soya beans,2023,42920.0,44640.0,1040.1
Angola,Sugar cane,2020,21925.0,865000.0,39452.1
Angola,Sugar cane,2021,25472.0,1002000.0,39337.1
Angola,Sugar cane,2022,25714.0,1013000.0,39395.0
Angola,Sugar cane,2023,25688.0,1013442.24,39452.2
Angola,Sweet potatoes,2020,184745.0,1749832.0,9471.6
Angola,Sweet potatoes,2021,187924.0,1788342.0,9516.3
Angola,Sweet potatoes,2022,189378.0,1873002.0,9890.3
Angola,Sweet potatoes,2023,200097.0,1997930.0,9984.8
Benin,Bananas,2020,4264.0,20610.49,4833.9
Benin,Bananas,2021,4287.0,20710.41,4831.3
Benin,Bananas,2022,4294.0,20742.95,4830.1
Benin,Bananas,2023,4282.0,20687.95,4831.7
Benin,"Beans, dry",2020,144017.0,134940.05,937.0
Benin,"Beans, dry",2021,144222.0,136585.42,947.1
Benin,"Beans, dry",2022,147808.0,142001.52,960.7
Benin,"Beans, dry",2023,171865.0,122743.7,714.2
Benin,"Beer of barley, malted",2020,,121500.0,
Benin,"Beer of barley, malted",2021,,131000.0,
Benin,"Beer of barley, malted",2022,,131000.0,
Benin,"Cattle fat, unrendered",2020,,1054.06,
Benin,"Cattle fat, unrendered",2021,,1115.9,
Benin,"Cattle fat, unrendered",2022,,1219.39,
Benin,"Cattle fat, unrendered",2023,,1375.36,
Benin,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,22287.0,108933.69,4887.8
Benin,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,32823.0,137047.1,4175.3
Benin,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,37467.0,133411.51,3560.8
Benin,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,39690.0,134120.2,3379.2
Benin,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,30345.0,108933.69,3589.9
Benin,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,32823.0,137047.1,4175.3
Benin,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,37467.0,133411.51,3560.8
Benin,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,39690.0,134120.2,3379.2
Benin,"Cotton lint, ginned",2020,,235304.35,
Benin,"Cotton lint, ginned",2021,,247826.09,
Benin,"Cotton lint, ginned",2022,,219130.43,
Benin,Cotton seed,2020,,453000.0,
Benin,Cotton seed,2021,,475000.0,
Benin,Cotton seed,2022,,365000.0,
Benin,Dates,2020,584.0,1437.29,2461.1
Benin,Dates,2021,586.0,1445.56,2466.9
Benin,Dates,2022,583.0,1448.26,2482.6
Benin,Dates,2023,584.0,1443.7,2470.2
Benin,"Edible offal of cattle, fresh, chilled or frozen",2020,,6587.85,
Benin,"Edible offal of cattle, fresh, chilled or frozen",2021,,6974.39,
Benin,"Edible offal of cattle, fresh, chilled or frozen",2022,,7621.22,
Benin,"Edible offal of cattle, fresh, chilled or frozen",2023,,8596.0,
Benin,"Edible offal of goat, fresh, chilled or frozen",2020,,1546.4,
Benin,"Edible offal of goat, fresh, chilled or frozen",2021,,1680.8,
Benin,"Edible offal of goat, fresh, chilled or frozen",2022,,2866.4,
Benin,"Edible offal of goat, fresh, chilled or frozen",2023,,2959.8,
Benin,"Edible offal of pigs, fresh, chilled or frozen",2020,,643.6,
Benin,"Edible offal of pigs, fresh, chilled or frozen",2021,,650.83,
Benin,"Edible offal of pigs, fresh, chilled or frozen",2022,,716.68,
Benin,"Edible offal of pigs, fresh, chilled or frozen",2023,,830.71,
Benin,"Edible offal of sheep, fresh, chilled or frozen",2020,,3355.43,
Benin,"Edible offal of sheep, fresh, chilled or frozen",2021,,5087.39,
Benin,"Edible offal of sheep, fresh, chilled or frozen",2022,,2385.6,
Benin,"Edible offal of sheep, fresh, chilled or frozen",2023,,2573.0,
Benin,Fat of pigs,2020,,772.32,
Benin,Fat of pigs,2021,,781.0,
Benin,Fat of pigs,2022,,860.01,
Benin,Fat of pigs,2023,,996.86,
Benin,"Goat fat, unrendered",2020,,231.96,
Benin,"Goat fat, unrendered",2021,,252.12,
Benin,"Goat fat, unrendered",2022,,429.96,
Benin,"Goat fat, unrendered",2023,,443.97,
Benin,Groundnut oil,2020,,32000.0,
Benin,Groundnut oil,2021,,32000.0,
Benin,Groundnut oil,2022,,32000.0,
Benin,"Groundnuts, excluding shelled",2020,172783.0,172640.76,999.2
Benin,"Groundnuts, excluding shelled",2021,169351.0,177876.49,1050.3
Benin,"Groundnuts, excluding shelled",2022,158638.0,163836.51,1032.8
Benin,"Groundnuts, excluding shelled",2023,242694.0,178953.7,737.4
Benin,"Hen eggs in shell, fresh",2020,,13803.19,24.0
Benin,"Hen eggs in shell, fresh",2021,,15317.57,20.0
Benin,"Hen eggs in shell, fresh",2022,,15318.0,23.0
Benin,"Hen eggs in shell, fresh",2023,,17565.71,21.0
Benin,Maize (corn),2020,1267159.0,1611615.13,1271.8
Benin,Maize (corn),2021,1349543.0,1628148.88,1206.4
Benin,Maize (corn),2022,1391073.0,1619605.06,1164.3
Benin,Maize (corn),2023,2075990.0,2059254.0,991.9
Benin,"Meat of cattle with the bone, fresh or chilled",2020,,32939.27,
Benin,"Meat of cattle with the bone, fresh or chilled",2021,,34871.96,
Benin,"Meat of cattle with the bone, fresh or chilled",2022,,38106.08,
Benin,"Meat of cattle with the bone, fresh or chilled",2023,,42980.0,
Benin,"Meat of chickens, fresh or chilled",2020,,9793.34,
Benin,"Meat of chickens, fresh or chilled",2021,,9359.4,
Benin,"Meat of chickens, fresh or chilled",2022,,9360.0,
Benin,"Meat of chickens, fresh or chilled",2023,,9675.16,
Benin,"Meat of goat, fresh or chilled",2020,,7732.0,
Benin,"Meat of goat, fresh or chilled",2021,,8404.0,
Benin,"Meat of goat, fresh or chilled",2022,,14332.0,
Benin,"Meat of goat, fresh or chilled",2023,,14799.0,
Benin,"Meat of pig with the bone, fresh or chilled",2020,,9010.42,
Benin,"Meat of pig with the bone, fresh or chilled",2021,,9111.67,
Benin,"Meat of pig with the bone, fresh or chilled",2022,,10033.46,
Benin,"Meat of pig with the bone, fresh or chilled",2023,,11630.0,
Benin,"Meat of rabbits and hares, fresh or chilled",2022,,12294.0,
Benin,"Meat of rabbits and hares, fresh or chilled",2023,,13093.0,
Benin,"Meat of sheep, fresh or chilled",2020,,16777.15,
Benin,"Meat of sheep, fresh or chilled",2021,,25436.96,
Benin,"Meat of sheep, fresh or chilled",2022,,11928.0,
Benin,"Meat of sheep, fresh or chilled",2023,,12865.0,
Benin,"Onions and shallots, dry (excluding dehydrated)",2020,6041.0,77362.27,12806.9
Benin,"Onions and shallots, dry (excluding dehydrated)",2021,6500.0,88923.76,13680.6
Benin,"Onions and shallots, dry (excluding dehydrated)",2022,7310.0,92737.77,12686.2
Benin,"Onions and shallots, dry (excluding dehydrated)",2023,8387.0,94906.43,11316.0
Benin,Oranges,2020,6516.0,15125.48,2321.2
Benin,Oranges,2021,6448.0,15196.43,2356.9
Benin,Oranges,2022,6487.0,15221.31,2346.5
Benin,Oranges,2023,6484.0,15181.07,2341.5
Benin,"Other fruits, n.e.c.",2020,38417.0,137373.28,3575.9
Benin,"Other fruits, n.e.c.",2021,37170.0,138184.42,3717.6
Benin,"Other fruits, n.e.c.",2022,37376.0,138900.92,3716.3
Benin,"Other fruits, n.e.c.",2023,37654.0,139617.43,3707.9
Benin,Other pulses n.e.c.,2020,40702.0,49362.61,1212.8
Benin,Other pulses n.e.c.,2021,40962.0,49235.17,1202.0
Benin,Other pulses n.e.c.,2022,41131.0,49184.39,1195.8
Benin,Other pulses n.e.c.,2023,40932.0,49260.72,1203.5
Benin,"Other vegetables, fresh n.e.c.",2020,15821.0,176795.89,11174.7
Benin,"Other vegetables, fresh n.e.c.",2021,17044.0,189876.85,11140.1
Benin,"Other vegetables, fresh n.e.c.",2022,16052.0,180696.14,11256.7
Benin,"Other vegetables, fresh n.e.c.",2023,16306.0,182456.29,11189.5
Benin,Potatoes,2020,6.0,63.08,10761.0
Benin,Potatoes,2021,13.0,156.09,11789.6
Benin,Potatoes,2022,21.0,276.04,13213.8
Benin,Potatoes,2023,37.0,253.42,6800.0
Benin,Raw hides and skins of cattle,2020,,5402.04,
Benin,Raw hides and skins of cattle,2021,,5719.0,
Benin,Raw hides and skins of cattle,2022,,6249.4,
Benin,Raw hides and skins of cattle,2023,,7048.72,
Benin,Raw hides and skins of goats or kids,2020,,1391.76,
Benin,Raw hides and skins of goats or kids,2021,,1512.72,
Benin,Raw hides and skins of goats or kids,2022,,2579.76,
Benin,Raw hides and skins of goats or kids,2023,,2663.82,
Benin,Raw hides and skins of sheep or lambs,2020,,3019.89,
Benin,Raw hides and skins of sheep or lambs,2021,,4578.65,
Benin,Raw hides and skins of sheep or lambs,2022,,2147.04,
Benin,Raw hides and skins of sheep or lambs,2023,,2315.7,
Benin,Raw milk of cattle,2020,,95994.71,
Benin,Raw milk of cattle,2021,,104897.49,
Benin,Raw milk of cattle,2022,,114625.95,
Benin,Raw milk of cattle,2023,,125257.0,
Benin,Raw milk of goats,2020,,33187.37,
Benin,Raw milk of goats,2021,,37471.9,
Benin,Raw milk of goats,2022,,38177.23,
Benin,Raw milk of goats,2023,,38895.85,
Benin,Rice,2020,104586.0,411578.14,3935.3
Benin,Rice,2021,126748.0,519666.84,4100.0
Benin,Rice,2022,134840.0,525014.19,3893.6
Benin,Rice,2023,132046.0,492626.2,3730.7
Benin,"Seed cotton, unginned",2020,620000.0,731057.0,1179.1
Benin,"Seed cotton, unginned",2021,640000.0,766273.0,1197.3
Benin,"Seed cotton, unginned",2022,572945.0,588110.44,1026.5
Benin,"Seed cotton, unginned",2023,508359.0,597976.67,1176.3
Benin,"Sheep fat, unrendered",2020,,503.31,
Benin,"Sheep fat, unrendered",2021,,763.11,
Benin,"Sheep fat, unrendered",2022,,357.84,
Benin,"Sheep fat, unrendered",2023,,385.95,
Benin,Sorghum,2020,134693.0,148235.93,1100.5
Benin,Sorghum,2021,132115.0,133093.31,1007.4
Benin,Sorghum,2022,127291.0,124235.65,976.0
Benin,Sorghum,2023,172587.0,150464.9,871.8
Benin,Soya bean oil,2020,,11600.0,
Benin,Soya bean oil,2021,,10500.0,
Benin,Soya bean oil,2022,,13900.0,
Benin,Tomatoes,2020,39429.0,261102.57,6622.1
Benin,Tomatoes,2021,39301.0,266684.96,6785.6
Benin,Tomatoes,2022,39299.0,266749.81,6787.8
Benin,Tomatoes,2023,31550.0,279465.7,8858.0
Benin,Unmanufactured tobacco,2020,5.0,3.15,621.2
Benin,Unmanufactured tobacco,2021,5.0,3.2,628.2
Benin,Unmanufactured tobacco,2022,5.0,3.15,621.8
Benin,Unmanufactured tobacco,2023,5.0,3.17,623.7
Benin,"Cashew nuts, in shell",2020,365702.0,137926.0,377.2
Benin,"Cashew nuts, in shell",2021,383766.0,150414.0,391.9
Benin,"Cashew nuts, in shell",2022,528185.0,215000.0,407.1
Benin,"Cashew nuts, in shell",2023,446860.0,203844.08,456.2
Benin,"Cassava, fresh",2020,346382.0,4161659.98,12014.6
Benin,"Cassava, fresh",2021,362000.0,4218991.63,11654.7
Benin,"Cassava, fresh",2022,388908.0,4350053.57,11185.3
Benin,"Cassava, fresh",2023,330090.0,4449430.0,13479.4
Benin,Castor oil seeds,2020,901.0,641.86,712.5
Benin,Castor oil seeds,2021,896.0,641.86,716.6
Benin,Castor oil seeds,2022,890.0,641.86,721.0
Benin,Castor oil seeds,2023,885.0,641.86,725.4
Benin,"Coffee, green",2020,283.0,54.98,194.4
Benin,"Coffee, green",2021,283.0,55.0,194.4
Benin,"Coffee, green",2022,284.0,55.3,194.5
Benin,"Coffee, green",2023,283.0,55.09,194.5
